label,maturity,coupon,bid_quote,ask_quote,clean_price,accrued_interest,dirty_price,wsj_asked_yield,street_yield_pct,modified_duration,years_to_maturity,n_cash_flows,in_fit,model_clean_price,price_error,model_yield_pct,yield_error_bp
2.375% 2029-05-15,2029-05-15,2.375,94.266,94.276,94.8671875,0.7486413043,95.6158288,4.422,4.422385371,2.538869253,2.684931507,6,True,94.80247447,-0.06471303132,4.449053982,2.666861114
3.875% 2029-05-15,2029-05-15,3.875,98.185,98.195,98.61328125,1.221467391,99.83474864,4.427,4.426524492,2.489406607,2.684931507,6,True,98.56350312,-0.0497781318,4.446559735,2.003524297
2.750% 2029-05-31,2029-05-31,2.75,95.22,95.23,95.71875,0.7513661202,96.47011612,4.433,4.432721637,2.567050643,2.728767123,6,True,95.66538895,-0.05336105317,4.454276404,2.15547666
4.500% 2029-05-31,2029-05-31,4.5,100.044,100.054,100.171875,1.229508197,101.4013832,4.43,4.429985644,2.511067667,2.728767123,6,True,100.1175092,-0.05436583508,4.451343994,2.135834937
4.125% 2029-06-15,2029-06-15,4.125,99.054,99.064,99.203125,0.9579918033,100.1611168,4.432,4.431926959,2.562675968,2.769863014,6,True,99.14464511,-0.05847988645,4.454718272,2.279131342
3.250% 2029-06-30,2029-06-30,3.25,96.27,96.28,96.875,0.6182065217,97.49320652,4.444,4.443750048,2.631511629,2.810958904,6,True,96.84012676,-0.0348732434,4.457345919,1.359587128
4.250% 2029-06-30,2029-06-30,4.25,99.152,99.162,99.5078125,0.808423913,100.3162364,4.436,4.436146696,2.599849648,2.810958904,6,True,99.45680205,-0.05101045322,4.455711477,1.956478074
4.125% 2029-07-15,2029-07-15,4.125,99.04,99.05,99.15625,0.6165081522,99.77275815,4.442,4.441611265,2.643516568,2.852054795,6,True,99.1106094,-0.04564059679,4.458920523,1.730925879
2.625% 2029-07-31,2029-07-31,2.625,95.024,95.034,95.109375,0.2781929348,95.38756793,4.444,4.443681339,2.734726664,2.895890411,6,True,95.05510407,-0.0542709275,4.464493153,2.08118148
4.000% 2029-07-31,2029-07-31,4,98.244,98.254,98.796875,0.4239130435,99.22078804,4.446,4.446282635,2.68987965,2.895890411,6,True,98.75429868,-0.042576322,4.462239435,1.595679992
1.625% 2029-08-15,2029-08-15,1.625,92.104,92.114,92.359375,0.1059782609,92.46535326,4.43,4.429682095,2.80973002,2.936986301,6,True,92.2572732,-0.1021018028,4.469007637,3.932554129
4.250% 2029-08-15,2029-08-15,4.25,99.14,99.15,99.46875,0.277173913,99.74592391,4.444,4.444110795,2.722011472,2.936986301,6,True,99.41290503,-0.05584497147,4.464686109,2.057531453
6.125% 2029-08-15,2029-08-15,6.125,104.17,104.18,104.5625,0.3994565217,104.9619565,4.448,4.448091744,2.666912825,2.936986301,6,True,104.5240706,-0.0384293777,4.46182332,1.373157577
3.125% 2029-08-31,2029-08-31,3.125,96.096,96.112,96.3515625,0.06906077348,96.42062327,4.446,4.44635917,2.800035789,2.980821918,6,True,96.28920138,-0.06236112143,4.469466452,2.310728182
3.625% 2029-08-31,2029-08-31,3.625,97.214,97.23,97.71875,0.08011049724,97.7988605,4.451,4.451128547,2.783730469,2.980821918,6,True,97.6712284,-0.04752159566,4.468589063,1.746051616
3.500% 2029-09-30,2029-09-30,3.5,97.076,97.092,97.2890625,1.539617486,98.82867999,4.457,4.456775444,2.818459228,3.063013699,7,True,97.24396723,-0.04509527275,4.472969545,1.619410178
3.875% 2029-09-30,2029-09-30,3.875,98.1,98.114,98.359375,1.704576503,100.0639515,4.454,4.453635268,2.80214407,3.063013699,7,True,98.30698838,-0.05238662289,4.472324492,1.868922354
4.000% 2029-10-31,2029-10-31,4,98.192,98.206,98.6484375,1.423913043,100.0723505,4.464,4.463965783,2.878676035,3.147945205,7,True,98.6101829,-0.03825460433,4.47724822,1.328243764
4.125% 2029-10-31,2029-10-31,4.125,98.31,99.004,99.015625,1.468410326,100.4840353,4.462,4.462435736,2.873378746,3.147945205,7,True,98.9735089,-0.04211609748,4.477026197,1.459046148
1.750% 2029-11-15,2029-11-15,1.75,92,92.014,92.046875,0.5516304348,92.59850543,4.455,4.455494126,3.022531718,3.189041096,7,True,91.96791005,-0.07896495079,4.483722029,2.822790235
3.875% 2029-11-30,2029-11-30,3.875,98.062,98.076,98.2421875,1.058743169,99.30093067,4.464,4.464200445,2.964987548,3.230136986,7,True,98.19454849,-0.04763900656,4.480385431,1.618498551
4.125% 2029-11-30,2029-11-30,4.125,98.296,98.312,98.9765625,1.12704918,100.1036117,4.467,4.467202961,2.954239259,3.230136986,7,True,98.93888729,-0.03767521109,4.479945596,1.274263452
3.875% 2029-12-31,2029-12-31,3.875,98.036,98.052,98.1640625,0.7370923913,98.90115489,4.476,4.476320818,3.045956034,3.315068493,7,True,98.13337172,-0.030690778,4.486510575,1.018975711
4.375% 2029-12-31,2029-12-31,4.375,99.206,99.222,99.6953125,0.832201087,100.5275136,4.473,4.473192109,3.024797652,3.315068493,7,True,99.65751257,-0.03779993248,4.485626035,1.243392625
3.500% 2030-01-31,2030-01-31,3.5,96.28,96.294,96.921875,0.370923913,97.29279891,4.487,4.486809973,3.144527639,3.4,7,True,96.90746499,-0.0144100078,4.491520466,0.4710493277
4.250% 2030-01-31,2030-01-31,4.25,99.074,99.09,99.28125,0.4504076087,99.73165761,4.479,4.479374472,3.112314918,3.4,7,True,99.24765714,-0.03359286449,4.490199229,1.082475674
1.500% 2030-02-15,2030-02-15,1.5,90.186,90.202,90.6328125,0.09782608696,90.73063859,4.472,4.471985919,3.279350813,3.44109589,7,True,90.55768914,-0.07512336018,4.497246458,2.526053892
4.000% 2030-02-28,2030-02-28,4,98.14,98.154,98.484375,0.08839779006,98.57277279,4.475,4.475135413,3.205047572,3.476712329,7,True,98.45526218,-0.02911282424,4.48435198,0.9216567431
3.625% 2030-03-31,2030-03-31,3.625,97.046,97.062,97.1953125,1.594603825,98.78991633,4.486,4.485513731,3.24215723,3.561643836,8,True,97.17590306,-0.01940944462,4.49157436,0.6060629006
4.000% 2030-03-31,2030-03-31,4,98.116,98.132,98.4140625,1.759562842,100.1736253,4.486,4.486240336,3.220990641,3.561643836,8,True,98.3989611,-0.01510140352,4.49092107,0.4680734325
3.500% 2030-04-30,2030-04-30,3.5,96.206,96.222,96.6953125,1.245923913,97.94123641,4.492,4.492051899,3.33127117,3.643835616,8,True,96.69373438,-0.001578115822,4.492535589,0.04836904166
3.875% 2030-04-30,2030-04-30,3.875,97.294,97.31,97.96875,1.379415761,99.34816576,4.484,4.484087269,3.310094195,3.643835616,8,True,97.94314841,-0.0256015888,4.491873618,0.7786348346
0.625% 2030-05-15,2030-05-15,0.625,86.304,87,87,0.1970108696,87.19701087,4.492,4.492214518,3.557246863,3.684931507,8,True,86.97634553,-0.02365446618,4.499841717,0.7627199198
6.250% 2030-05-15,2030-05-15,6.25,105.276,105.292,105.9140625,1.970108696,107.8841712,4.488,4.488318031,3.227321804,3.684931507,8,True,105.9090707,-0.004991810104,4.48975177,0.1433739953
3.750% 2030-05-31,2030-05-31,3.75,97.126,97.142,97.4453125,1.024590164,98.46990266,4.501,4.500735148,3.397715235,3.728767123,8,True,97.45577449,0.01046199263,4.497608374,-0.3126773572
4.000% 2030-05-31,2030-05-31,4,98.082,98.096,98.3046875,1.092896175,99.39758367,4.498,4.497549527,3.383748226,3.728767123,8,True,98.30599144,0.001303938477,4.497161841,-0.03876857414
3.750% 2030-06-30,2030-06-30,3.75,97.106,97.122,97.3828125,0.7133152174,98.09612772,4.504,4.503855649,3.478824766,3.810958904,8,True,97.39747368,0.01466118261,4.499559829,-0.4295820188
3.875% 2030-06-30,2030-06-30,3.875,97.254,97.27,97.84375,0.7370923913,98.58084239,4.496,4.495688269,3.47195763,3.810958904,8,True,97.83124903,-0.01250097267,4.499340932,0.365266271
3.875% 2030-07-31,2030-07-31,3.875,97.232,97.246,97.7734375,0.4106657609,98.18410326,4.504,4.503775312,3.554158588,3.895890411,8,True,97.77594107,0.002503565562,4.503057891,-0.07174215904
4.000% 2030-07-31,2030-07-31,4,98.054,98.07,98.21875,0.4239130435,98.64266304,4.503,4.502773715,3.547194898,3.895890411,8,True,98.21850831,-0.0002416877914,4.502842788,0.006907255223
0.625% 2030-08-15,2030-08-15,0.625,86.034,86.05,86.15625,0.04076086957,86.19701087,4.503,4.503480229,3.801532759,3.936986301,8,True,86.13219784,-0.02405215644,4.510821512,0.7341282665
3.625% 2030-08-31,2030-08-31,3.625,96.242,96.256,96.8046875,0.08011049724,96.884798,4.511,4.511260653,3.65018618,3.980821918,8,True,96.81987814,0.01519064496,4.506965629,-0.4295023875
4.125% 2030-08-31,2030-08-31,4.125,98.184,98.2,98.625,0.09116022099,98.71616022,4.506,4.506165568,3.622224106,3.980821918,8,True,98.62544236,0.0004423626153,4.506041856,-0.01237125327
3.625% 2030-09-30,2030-09-30,3.625,96.224,96.24,96.75,1.594603825,98.34460383,4.509,4.509365145,3.663135009,4.063013699,9,True,96.74898919,-0.001010805007,4.509645732,0.02805863772
4.625% 2030-09-30,2030-09-30,4.625,100.12,100.134,100.421875,2.034494536,102.4563695,4.509,4.509382262,3.594063227,4.063013699,9,True,100.4275484,0.005673365593,4.50784162,-0.154064146
3.625% 2030-10-31,2030-10-31,3.625,96.194,96.21,96.65625,1.290421196,97.9466712,4.518,4.51771276,3.744980052,4.147945205,9,True,96.67298324,0.0167332441,4.513151373,-0.4561387641
4.875% 2030-10-31,2030-10-31,4.875,101.096,101.112,101.3515625,1.735394022,103.0869565,4.512,4.512262011,3.659636324,4.147945205,9,True,101.3570049,0.005442419905,4.510819442,-0.144256898
0.875% 2030-11-15,2030-11-15,0.875,86.064,86.08,86.25,0.2758152174,86.52581522,4.518,4.517643182,4.00847484,4.189041096,9,True,86.24036792,-0.009632076739,4.520420481,0.277729837
3.500% 2030-11-30,2030-11-30,3.5,96.014,96.03,96.09375,0.956284153,97.05003415,4.524,4.524459746,3.834772579,4.230136986,9,True,96.12740033,0.03365033443,4.51541981,-0.9039936056
4.375% 2030-11-30,2030-11-30,4.375,99.124,99.14,99.4375,1.195355191,100.6328552,4.521,4.521102967,3.77347804,4.230136986,9,True,99.46530371,0.02780371225,4.513782316,-0.7320650679
3.625% 2030-12-31,2030-12-31,3.625,96.146,96.162,96.5078125,0.6895380435,97.19735054,4.525,4.52473689,3.906891036,4.315068493,9,True,96.52661201,0.01879951268,4.519786818,-0.4950071754
3.750% 2030-12-31,2030-12-31,3.75,96.3,96.314,96.984375,0.7133152174,97.69769022,4.527,4.526779111,3.897885505,4.315068493,9,True,97.01192028,0.0275452776,4.519547056,-0.7232054691
3.750% 2031-01-31,2031-01-31,3.75,96.282,96.296,96.9296875,0.3974184783,97.32710598,4.528,4.527522299,3.980239841,4.4,9,True,96.94736809,0.01768058696,4.522958701,-0.456359788
4.000% 2031-01-31,2031-01-31,4,97.276,97.292,97.9140625,0.4239130435,98.33797554,4.528,4.527901483,3.962603988,4.4,9,True,97.93516559,0.02110308723,4.522486598,-0.5414885242
1.125% 2031-02-15,2031-02-15,1.125,86.164,86.18,86.5625,0.07336956522,86.63586957,4.501,4.501183649,4.230636774,4.44109589,9,True,86.4572638,-0.1052362046,4.529915285,2.873163617
5.375% 2031-02-15,2031-02-15,5.375,103.124,103.14,103.4375,0.3505434783,103.7880435,4.51,4.510244415,3.912178291,4.44109589,9,True,103.3911533,-0.04634665367,4.521661834,1.141741943
3.500% 2031-02-28,2031-02-28,3.5,95.27,95.284,95.890625,0.0773480663,95.96797307,4.524,4.523889208,4.080357499,4.476712329,9,True,95.91117447,0.02054946753,4.518642077,-0.5247130624
4.250% 2031-02-28,2031-02-28,4.25,98.264,98.28,98.875,0.09392265193,98.96892265,4.53,4.530152231,4.027295796,4.476712329,9,True,98.92642089,0.05142088594,4.517255054,-1.289717754
3.875% 2031-03-31,2031-03-31,3.875,97.092,97.106,97.3359375,1.704576503,99.040514,4.528,4.52759396,4.054286495,4.561643836,10,True,97.35312495,0.01718744739,4.523314004,-0.4279955854
4.125% 2031-03-31,2031-03-31,4.125,98.09,98.104,98.328125,1.81454918,100.1426742,4.534,4.534364961,4.032813245,4.561643836,10,True,98.37466383,0.04653883037,4.522844553,-1.15204076
3.875% 2031-04-30,2031-04-30,3.875,97.076,97.092,97.2890625,1.379415761,98.66847826,4.528,4.527754068,4.136336372,4.643835616,10,True,97.30348008,0.01441758328,4.524221743,-0.3532324965
4.625% 2031-04-30,2031-04-30,4.625,100.102,100.116,100.3671875,1.646399457,102.013587,4.535,4.535140614,4.073719719,4.643835616,10,True,100.418429,0.05124150374,4.522814042,-1.232657239
1.625% 2031-05-15,2031-05-15,1.625,87.25,87.264,87.828125,0.5122282609,88.34035326,4.538,4.537869943,4.391590894,4.684931507,10,True,87.85683425,0.02870924909,4.530471159,-0.7398784218
4.125% 2031-05-31,2031-05-31,4.125,98.066,98.082,98.2578125,1.12704918,99.38486168,4.537,4.537301902,4.19569071,4.728767123,10,True,98.29445325,0.03664075424,4.528516815,-0.8785086721
4.625% 2031-05-31,2031-05-31,4.625,100.092,100.106,100.3359375,1.263661202,101.5995987,4.544,4.543693345,4.154358111,4.728767123,10,True,100.4040523,0.0681147665,4.527561943,-1.613140202
4.125% 2031-06-30,2031-06-30,4.125,98.06,98.074,98.234375,0.7846467391,99.01902174,4.536,4.536452181,4.276883635,4.810958904,10,True,98.2590704,0.02469540494,4.530621674,-0.5830506845
4.250% 2031-06-30,2031-06-30,4.25,98.216,98.232,98.7265625,0.808423913,99.53498641,4.546,4.546433294,4.266103764,4.810958904,10,True,98.79474235,0.0681798549,4.530383351,-1.604994247
4.125% 2031-07-31,2031-07-31,4.125,98.032,98.046,98.1484375,0.4371603261,98.58559783,4.55,4.550400568,4.358795248,4.895890411,10,True,98.21799564,0.06955814216,4.534220203,-1.618036563
4.375% 2031-07-31,2031-07-31,4.375,99.071,99.085,99.26953125,0.4636548913,99.73318614,4.542,4.542200528,4.338272724,4.895890411,10,True,99.30612301,0.03659176003,4.533745151,-0.8455377615
1.250% 2031-08-15,2031-08-15,1.25,85.154,85.17,85.53125,0.08152173913,85.61277174,4.557,4.556963263,4.676367276,4.936986301,10,True,85.59149272,0.06024271672,4.541921957,-1.504130594
3.750% 2031-08-31,2031-08-31,3.75,96.126,96.142,96.4453125,0.08287292818,96.52818543,4.556,4.555994667,4.472713122,4.980821918,10,True,96.5217454,0.07643290211,4.53829948,-1.769518727
4.375% 2031-08-31,2031-08-31,4.375,99.07,99.084,99.265625,0.09668508287,99.36231008,4.541,4.541256925,4.420320659,4.980821918,10,True,99.28428361,0.0186586137,4.537009203,-0.4247722282
3.625% 2031-09-30,2031-09-30,3.625,95.254,95.27,95.84375,1.594603825,97.43835383,4.553,4.553422733,4.480539831,5.063013699,11,True,95.89573211,0.05198210945,4.541519716,-1.190301631
4.125% 2031-10-31,2031-10-31,4.125,97.312,98.006,98.0234375,1.468410326,99.49184783,4.559,4.559355381,4.511025746,5.147945205,11,True,98.09198561,0.06854810996,4.544088314,-1.526706659
1.375% 2031-11-15,2031-11-15,1.375,85.104,85.12,85.375,0.433423913,85.80842391,4.575,4.575120923,4.868929782,5.189041096,11,True,85.47061122,0.09561122487,4.552250583,-2.287034025
4.125% 2031-11-30,2031-11-30,4.125,97.294,97.31,97.96875,1.12704918,99.09579918,4.565,4.564973272,4.591722924,5.230136986,11,True,98.05214904,0.08339903534,4.546653729,-1.831954336
4.500% 2031-12-31,2031-12-31,4.5,99.202,99.216,99.6796875,0.8559782609,100.5356658,4.567,4.567336651,4.635901742,5.315068493,11,True,99.75803782,0.07835031812,4.550533661,-1.680298967
4.375% 2032-01-31,2032-01-31,4.375,99,99.014,99.046875,0.4636548913,99.51052989,4.576,4.57553379,4.730085104,5.4,11,True,99.14532764,0.09845263518,4.554629421,-2.090436914
1.875% 2032-02-15,2032-02-15,1.875,87.006,87.022,87.0703125,0.1222826087,87.19259511,4.59,4.589922155,5.047698287,5.44109589,11,True,87.1915968,0.1212843023,4.562386819,-2.753533617
4.125% 2032-02-29,2032-02-29,4.125,97.252,97.266,97.8359375,0.09116022099,97.92709772,4.576,4.575906659,4.836816747,5.479452055,11,True,97.93786405,0.1019265511,4.554400582,-2.150607749
4.125% 2032-03-31,2032-03-31,4.125,97.234,97.25,97.78125,1.81454918,99.59579918,4.581,4.581042867,4.81665022,5.564383562,12,True,97.88284246,0.1015924583,4.559878147,-2.116472014
4.000% 2032-04-30,2032-04-30,4,97.022,97.036,97.1171875,1.423913043,98.54110054,4.585,4.584555987,4.913268644,5.646575342,12,True,97.22651625,0.1093287498,4.561989587,-2.256640038
2.875% 2032-05-15,2032-05-15,2.875,91.134,91.15,91.46875,0.90625,92.375,4.597,4.596636973,5.094728325,5.687671233,12,True,91.6096624,0.1409124014,4.566721827,-2.991514587
4.125% 2032-05-31,2032-05-31,4.125,97.2,97.214,97.671875,1.12704918,98.79892418,4.591,4.590769565,4.979155,5.731506849,12,True,97.78998838,0.1181133771,4.566776512,-2.399305333
4.000% 2032-06-30,2032-06-30,4,96.306,97.002,97.0078125,0.7608695652,97.76868207,4.592,4.591566906,5.075004543,5.81369863,12,True,97.11491515,0.1071026463,4.569995156,-2.15717496
4.000% 2032-07-31,2032-07-31,4,96.282,96.296,96.9296875,0.4239130435,97.35360054,4.6,4.599912961,5.156980231,5.898630137,12,True,97.05880963,0.1291221252,4.574213915,-2.569904514
2.750% 2032-08-15,2032-08-15,2.75,90.134,90.15,90.46875,0.1793478261,90.64809783,4.603,4.603306098,5.355763635,5.939726027,12,True,90.5841006,0.1153506011,4.579563738,-2.374236057
3.875% 2032-08-31,2032-08-31,3.875,96.062,96.076,96.2421875,0.08563535912,96.32782286,4.601,4.601003115,5.253866896,5.983561644,12,True,96.35621894,0.1140314419,4.578486908,-2.251620654
3.875% 2032-09-30,2032-09-30,3.875,96.032,96.046,96.1484375,1.704576503,97.853014,4.61,4.610275923,5.229647402,6.065753425,13,True,96.29213597,0.1436984674,4.582219714,-2.805620933
3.750% 2032-10-31,2032-10-31,3.75,95.116,95.132,95.4140625,1.334918478,96.74898098,4.615,4.614911772,5.328920149,6.150684932,13,True,95.55874393,0.1446814344,4.586873843,-2.803792982
4.125% 2032-11-15,2032-11-15,4.125,97.11,97.124,97.390625,1.300271739,98.69089674,4.614,4.613742223,5.317121763,6.191780822,13,True,97.52631234,0.1356873446,4.587905738,-2.583648529
3.750% 2032-11-30,2032-11-30,3.75,95.092,95.106,95.3359375,1.024590164,96.36052766,4.619,4.619487013,5.409578935,6.232876712,13,True,95.48814177,0.1522042654,4.59031524,-2.917177307
3.875% 2032-12-31,2032-12-31,3.875,95.29,95.304,95.953125,0.7370923913,96.69021739,4.621,4.62076839,5.473161567,6.317808219,13,True,96.08839859,0.1352735946,4.595227438,-2.554095208
4.000% 2033-01-31,2033-01-31,4,96.164,96.18,96.5625,0.4239130435,96.98641304,4.626,4.626498859,5.537968765,6.402739726,13,True,96.70803051,0.1455305084,4.599427366,-2.707149261
3.500% 2033-02-15,2033-02-15,3.5,93.224,93.24,93.75,0.2282608696,93.97826087,4.634,4.633998654,5.647908484,6.443835616,13,True,93.91358863,0.1635886301,4.603209276,-3.078937864
3.750% 2033-02-28,2033-02-28,3.75,95.032,95.046,95.1484375,0.08287292818,95.23131043,4.625,4.625130833,5.654744907,6.479452055,13,True,95.28989925,0.1414617495,4.598884283,-2.624655055
4.250% 2033-03-31,2033-03-31,4.25,97.262,97.276,97.8671875,1.869535519,99.73672302,4.63,4.630251914,5.547215536,6.564383562,14,True,98.0161155,0.148927999,4.603357599,-2.689431489
4.125% 2033-04-30,2033-04-30,4.125,97.012,97.026,97.0859375,1.468410326,98.55434783,4.639,4.638824419,5.647750983,6.646575342,14,True,97.26561965,0.1796821529,4.606577709,-3.224671015
3.375% 2033-05-15,2033-05-15,3.375,92.232,92.246,92.7734375,1.063858696,93.8372962,4.644,4.644131617,5.807848003,6.687671233,14,True,92.95231701,0.1788795103,4.611345661,-3.278595592
4.250% 2033-05-31,2033-05-31,4.25,97.225,97.241,97.75390625,1.161202186,98.91510844,4.642,4.641510516,5.709442203,6.731506849,14,True,97.92163492,0.1677286719,4.61184062,-2.966989573
4.250% 2033-06-30,2033-06-30,4.25,97.213,97.227,97.71484375,0.808423913,98.52326766,4.644,4.644282577,5.7904004,6.81369863,14,True,97.87842634,0.163582594,4.615636499,-2.864607766
4.375% 2033-07-31,2033-07-31,4.375,98.11,98.124,98.390625,0.4636548913,98.85427989,4.65,4.649820422,5.853648202,6.898630137,14,True,98.56241664,0.171791645,4.620162811,-2.965761051
3.875% 2033-08-15,2033-08-15,3.875,95.114,95.13,95.40625,0.2527173913,95.65896739,4.657,4.657330745,5.969768013,6.939726027,14,True,95.59509271,0.1888427108,4.624300041,-3.303070432
4.500% 2033-08-31,2033-08-31,4.5,99.016,99.032,99.1015625,0.09944751381,99.20101001,4.652,4.652075625,5.917016256,6.983561644,14,True,99.26500342,0.1634409235,4.624257893,-2.78177316
4.500% 2033-11-15,2033-11-15,4.5,98.294,98.314,98.984375,1.418478261,100.4028533,4.667,4.667006098,5.986330806,7.191780822,15,True,99.17053499,0.186159989,4.636067534,-3.093856392
4.000% 2034-02-15,2034-02-15,4,95.22,95.24,95.75,0.2608695652,96.01086957,4.683,4.683096042,6.314419294,7.443835616,15,True,95.9299714,0.1799714023,4.653442695,-2.965334674
4.375% 2034-05-15,2034-05-15,4.375,97.302,98.002,98.0078125,1.379076087,99.38688859,4.686,4.685776591,6.356534524,7.687671233,16,True,98.15872801,0.1509155126,4.661909935,-2.386665587
3.875% 2034-08-15,2034-08-15,3.875,94.16,94.18,94.5625,0.2527173913,94.81521739,4.704,4.703637564,6.695509687,7.939726027,16,True,94.70967137,0.1471713706,4.680476025,-2.316153827
4.250% 2034-11-15,2034-11-15,4.25,96.256,96.276,96.8671875,1.339673913,98.20686141,4.715,4.714935115,6.72275074,8.191780822,17,True,97.00427326,0.1370857604,4.694188743,-2.074637209
4.625% 2035-02-15,2035-02-15,4.625,99.08,99.1,99.3125,0.3016304348,99.61413043,4.724,4.724326759,6.890054298,8.443835616,17,True,99.41886564,0.1063656383,4.708839236,-1.548752303
4.250% 2035-05-15,2035-05-15,4.25,96.164,96.184,96.578125,1.339673913,97.91779891,4.734,4.734303464,7.058271133,8.687671233,18,True,96.65910377,0.08097876851,4.7225924,-1.171106358
4.250% 2035-08-15,2035-08-15,4.25,96.11,96.13,96.40625,0.277173913,96.68342391,4.748,4.747841521,7.301146227,8.939726027,18,True,96.46339813,0.05714813401,4.739748573,-0.8092948401
4.000% 2035-11-15,2035-11-15,4,94.116,94.136,94.4296875,1.260869565,95.69055707,4.755,4.754836059,7.449026636,9.191780822,19,True,94.40876956,-0.02091794119,4.757771052,0.2934992866
4.125% 2036-02-15,2036-02-15,4.125,95.042,95.062,95.1953125,0.2690217391,95.46433424,4.763,4.762787443,7.660375119,9.443835616,19,True,95.11161056,-0.08370193698,4.774239158,1.145171549
4.500% 2036-02-15,2036-02-15,4.5,98.22,98.24,98.75,0.2934782609,99.04347826,4.665,4.664902856,7.579155511,9.443835616,19,True,97.95381681,-0.796183193,4.771479288,10.65764314
4.375% 2036-05-15,2036-05-15,4.375,96.281,96.301,96.94140625,1.379076087,98.32048234,4.772,4.77230397,7.672435403,9.690410959,20,True,96.83739106,-0.104015193,4.786101377,1.379740657
4.625% 2036-08-15,2036-08-15,4.625,98.237,98.257,98.80859375,0.3016304348,99.11022418,4.777,4.776625808,7.85161159,9.942465753,20,True,98.61630686,-0.1922868938,4.8013647,2.47388916
4.750% 2037-02-15,2037-02-15,4.75,100.016,100.036,100.1171875,0.3097826087,100.4269701,4.735,4.735252445,8.131195123,10.44657534,21,True,99.32003149,-0.7971560089,4.833344852,9.809240716
5.000% 2037-05-15,2037-05-15,5,102.05,102.07,102.21875,1.576086957,103.794837,4.732,4.732224909,8.116713322,10.69041096,22,True,101.2873492,-0.9314008306,4.843397439,11.11725301
4.375% 2038-02-15,2038-02-15,4.375,96.18,96.2,96.625,0.285326087,96.91032609,4.761,4.760826606,8.833669966,11.44657534,23,True,95.45464379,-1.170356209,4.898550235,13.77236294
4.500% 2038-05-15,2038-05-15,4.5,97.092,97.112,97.3515625,1.418478261,98.77004076,4.798,4.798036851,8.831937384,11.69041096,24,True,96.38743541,-0.9641270856,4.909230865,11.11940141
3.500% 2039-02-15,2039-02-15,3.5,87.12,87.14,87.4375,0.2282608696,87.66576087,4.858,4.857516618,9.735814598,12.44657534,25,True,86.48695402,-0.9505459827,4.969618448,11.21018297
4.250% 2039-05-15,2039-05-15,4.25,93.264,93.284,93.890625,1.339673913,95.23029891,4.902,4.901838274,9.461471014,12.69041096,26,True,93.27517983,-0.6154451657,4.970418907,6.85806322
4.500% 2039-08-15,2039-08-15,4.5,95.264,95.284,95.890625,0.2934782609,96.18410326,4.933,4.933216227,9.603473731,12.94246575,26,True,95.44149031,-0.449134691,4.981980529,4.876430202
4.375% 2039-11-15,2039-11-15,4.375,94.11,94.13,94.40625,1.379076087,95.78532609,4.957,4.95731042,9.669472183,13.19452055,27,True,94.03561506,-0.3706349373,4.997424583,4.011416325
4.625% 2040-02-15,2040-02-15,4.625,96.202,96.222,96.6953125,0.3016304348,96.99694293,4.965,4.964667477,9.81421239,13.44657534,27,True,96.28311857,-0.4121939342,5.008082618,4.341514099
1.125% 2040-05-15,2040-05-15,1.125,61.156,61.176,61.5546875,0.3546195652,61.90930707,5.05,5.049762356,11.99376285,13.69315068,28,True,61.27106094,-0.2836265627,5.088057934,3.829557832
4.375% 2040-05-15,2040-05-15,4.375,93.306,94.006,94.0234375,1.379076087,95.40251359,4.982,4.9819691,9.924968413,13.69315068,28,True,93.63492012,-0.3885173824,5.023106417,4.113731694
1.125% 2040-08-15,2040-08-15,1.125,60.274,60.294,60.921875,0.07336956522,60.99524457,5.069,5.069433568,12.23428092,13.94520548,28,True,60.66607809,-0.2557969133,5.103792235,3.435866683
3.875% 2040-08-15,2040-08-15,3.875,88.222,88.242,88.7578125,0.2527173913,89.01052989,5.005,5.004930618,10.38428211,13.94520548,28,True,88.38631383,-0.3714986698,5.045226267,4.029564897
1.375% 2040-11-15,2040-11-15,1.375,62.242,62.262,62.8203125,0.433423913,63.25373641,5.086,5.085852705,12.10895554,14.19726027,29,True,62.61980818,-0.200504323,5.112077572,2.622486705
4.250% 2040-11-15,2040-11-15,4.25,92.062,92.082,92.2578125,1.339673913,93.59748641,5.019,5.018887565,10.22526145,14.19726027,29,True,91.94790499,-0.3099075096,5.051336583,3.244901866
1.875% 2041-02-15,2041-02-15,1.875,67.11,67.13,67.40625,0.1222826087,67.52853261,5.091,5.090543036,11.9022921,14.44931507,29,True,67.21926975,-0.1869802454,5.113844051,2.330101526
4.750% 2041-02-15,2041-02-15,4.75,97.004,97.024,97.078125,0.3097826087,97.38790761,5.037,5.036947648,10.25115718,14.44931507,29,True,96.88765213,-0.1904728683,5.056050262,1.910261342
2.250% 2041-05-15,2041-05-15,2.25,70.22,70.24,70.75,0.7092391304,71.45923913,5.105,5.104677799,11.66575825,14.69315068,30,True,70.66336602,-0.08663398075,5.115077715,1.039991601
4.375% 2041-05-15,2041-05-15,4.375,92.3,93,93,1.379076087,94.37907609,5.055,5.055433509,10.40711501,14.69315068,30,True,92.84194423,-0.1580557726,5.071542461,1.610895231
1.750% 2041-08-15,2041-08-15,1.75,64.304,65.004,65.015625,0.1141304348,65.12975543,5.132,5.132183558,12.32805555,14.94520548,30,True,64.94207645,-0.0735485457,5.141349638,0.9166080136
